image_name,cluster_id,AccoID,AccoDocNo,AccoDate,timestamp,AccoAmount,Quantity,Discount,UnitPrice,StockCateDesc,StockName,StockDesciption,predicted_gender,confidence,predicted_age,age_confidence
cluster_168_AccoID_1169310_20251105_124234.png,168,1169310,224653/111,2025-11-05 12:43:00,2025-11-05 12:42:34,-120.8,1.0,0.2000000029802322,39.0,Beverages Cold,ICE COFFEE,condensed milk,Female,0.994,21–30,0.83
cluster_168_AccoID_1169310_20251105_124234.png,168,1169310,224653/111,2025-11-05 12:43:00,2025-11-05 12:42:34,-120.8,1.0,0.2000000029802322,79.0,Cakes,TRY ME LIKE ME,none,Female,0.994,21–30,0.83
cluster_169_AccoID_1168864_20251105_103935.png,169,1168864,224581/65,2025-11-05 10:40:00,2025-11-05 10:39:35,-71.0,1.0,0.0,59.0,Cakes,LEMON MERINGUE,none,Female,0.986,21–30,0.465
cluster_169_AccoID_1168864_20251105_103935.png,169,1168864,224581/65,2025-11-05 10:40:00,2025-11-05 10:39:35,-71.0,1.0,0.0,12.0,Deli-biscuits,MERINGUE NEST,none,Female,0.986,21–30,0.465
cluster_170_AccoID_1168833_20251105_103413.png,170,1168833,224576/61,2025-11-05 10:35:00,2025-11-05 10:34:13,-29.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Female,0.967,56–65,0.5
cluster_171_AccoID_1169755_20251105_160138.png,171,1169755,224716/197,2025-11-05 16:03:00,2025-11-05 16:01:38,-23.2,1.0,0.2000000029802322,29.0,Mineral cooldrinks,COKE,original  ,Male,0.822,41–55,0.334
cluster_172_AccoID_1169755_20251105_160136.png,172,1169755,224716/197,2025-11-05 16:03:00,2025-11-05 16:01:36,-23.2,1.0,0.2000000029802322,29.0,Mineral cooldrinks,COKE,original  ,Male,0.608,21–30,0.38
cluster_173_AccoID_1169360_20251105_125557.png,173,1169360,224661/144,2025-11-05 12:57:00,2025-11-05 12:55:57,-20.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.697,21–30,0.567
cluster_174_AccoID_1169052_20251105_112350.png,174,1169052,224610/67,2025-11-05 11:25:00,2025-11-05 11:23:50,-72.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.589,11–20,0.57
cluster_176_AccoID_1169105_20251105_113749.png,176,1169105,224619/101,2025-11-05 11:38:00,2025-11-05 11:37:49,-277.0,1.0,0.0,39.0,Mineral cooldrinks,GRAPETISER,red,Female,0.982,31–40,0.322
cluster_176_AccoID_1169105_20251105_113749.png,176,1169105,224619/101,2025-11-05 11:38:00,2025-11-05 11:37:49,-277.0,1.0,0.0,20.0,Beverages Cold,WATER,sparkling,Female,0.982,31–40,0.322
cluster_176_AccoID_1169105_20251105_113749.png,176,1169105,224619/101,2025-11-05 11:38:00,2025-11-05 11:37:49,-277.0,2.0,0.0,109.0,Light lunches,PASTA,chicken brocolli,Female,0.982,31–40,0.322
cluster_177_AccoID_1168902_20251105_104729.png,177,1168902,224587/69,2025-11-05 10:48:00,2025-11-05 10:47:29,-210.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.982,41–55,0.48
cluster_177_AccoID_1168902_20251105_104729.png,177,1168902,224587/69,2025-11-05 10:48:00,2025-11-05 10:47:29,-210.0,2.0,0.0,69.0,Cakes Cheese,CHEESE CAKE,baked sour cream berry coulis,Female,0.982,41–55,0.48
cluster_178_AccoID_1168907_20251105_104746.png,178,1168907,224588/72,2025-11-05 10:48:00,2025-11-05 10:47:46,-105.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.986,31–40,0.451
cluster_178_AccoID_1168907_20251105_104746.png,178,1168907,224588/72,2025-11-05 10:48:00,2025-11-05 10:47:46,-105.0,1.0,0.0,69.0,Cakes Cheese,CHEESE CAKE,salted caramel,Female,0.986,31–40,0.451
cluster_179_AccoID_1169200_20251105_120810.png,179,1169200,224635/120,2025-11-05 12:08:00,2025-11-05 12:08:10,-231.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.997,21–30,0.676
cluster_179_AccoID_1169200_20251105_120810.png,179,1169200,224635/120,2025-11-05 12:08:00,2025-11-05 12:08:10,-231.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Female,0.997,21–30,0.676
cluster_179_AccoID_1169200_20251105_120810.png,179,1169200,224635/120,2025-11-05 12:08:00,2025-11-05 12:08:10,-231.0,2.0,0.0,89.0,Breakfast,BREAKFAST,hadeda,Female,0.997,21–30,0.676
cluster_180_AccoID_1169207_20251105_120904.png,180,1169207,224636,2025-11-05 12:10:00,2025-11-05 12:09:04,-20.0,1.0,0.0,20.0,Beverages Coffee,COFFEE,americano black ,Female,0.998,21–30,0.713
cluster_181_AccoID_1168854_20251105_103738.png,181,1168854,224579/64,2025-11-05 10:39:00,2025-11-05 10:37:38,-20.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.988,21–30,0.654
cluster_182_AccoID_1168879_20251105_104335.png,182,1168879,224584/66,2025-11-05 10:44:00,2025-11-05 10:43:35,-128.0,1.0,0.0,59.0,Cakes,CARROT CAKE,carrot cake,Female,0.991,41–55,0.481
cluster_182_AccoID_1168879_20251105_104335.png,182,1168879,224584/66,2025-11-05 10:44:00,2025-11-05 10:43:35,-128.0,1.0,0.0,69.0,Cakes Cheese,CHEESE CAKE,salted caramel,Female,0.991,41–55,0.481
cluster_183_AccoID_1169434_20251105_130959.png,183,1169434,224673/155,2025-11-05 13:10:00,2025-11-05 13:09:59,-85.0,1.0,0.0,29.0,Mineral cooldrinks,COKE,original  ,Female,0.991,56–65,0.359
cluster_183_AccoID_1169434_20251105_130959.png,183,1169434,224673/155,2025-11-05 13:10:00,2025-11-05 13:09:59,-85.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.991,56–65,0.359
cluster_183_AccoID_1169434_20251105_130959.png,183,1169434,224673/155,2025-11-05 13:10:00,2025-11-05 13:09:59,-85.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.991,56–65,0.359
cluster_184_AccoID_1169630_20251105_145355.png,184,1169630,224701/184,2025-11-05 14:54:00,2025-11-05 14:53:55,-49.0,1.0,0.0,29.0,Mineral cooldrinks,ICE TEA,peach,Female,0.98,31–40,0.462
cluster_184_AccoID_1169630_20251105_145355.png,184,1169630,224701/184,2025-11-05 14:54:00,2025-11-05 14:53:55,-49.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.98,31–40,0.462
cluster_185_AccoID_1169091_20251105_113417.png,185,1169091,224617/98,2025-11-05 11:34:00,2025-11-05 11:34:17,-171.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.801,56–65,0.557
cluster_185_AccoID_1169091_20251105_113417.png,185,1169091,224617/98,2025-11-05 11:34:00,2025-11-05 11:34:17,-171.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Female,0.801,56–65,0.557
cluster_185_AccoID_1169091_20251105_113417.png,185,1169091,224617/98,2025-11-05 11:34:00,2025-11-05 11:34:17,-171.0,2.0,0.0,59.0,Cakes Scones Muffins,MUFFIN SPINACH FETA,meal ,Female,0.801,56–65,0.557
cluster_186_AccoID_1169076_20251105_113226.png,186,1169076,224614/96,2025-11-05 11:33:00,2025-11-05 11:32:26,-29.0,1.0,0.0,29.0,Mineral cooldrinks,COKE,zero,Female,0.832,56–65,0.524
cluster_187_AccoID_1169310_20251105_124253.png,187,1169310,224653/111,2025-11-05 12:43:00,2025-11-05 12:42:53,-120.8,1.0,0.2000000029802322,33.0,Beers,SAVANNA,dry,Female,0.999,31–40,0.593
cluster_187_AccoID_1169310_20251105_124253.png,187,1169310,224653/111,2025-11-05 12:43:00,2025-11-05 12:42:53,-120.8,1.0,0.2000000029802322,39.0,Beverages Cold,ICE COFFEE,condensed milk,Female,0.999,31–40,0.593
cluster_187_AccoID_1169310_20251105_124253.png,187,1169310,224653/111,2025-11-05 12:43:00,2025-11-05 12:42:53,-120.8,1.0,0.2000000029802322,79.0,Cakes,TRY ME LIKE ME,none,Female,0.999,31–40,0.593
cluster_188_AccoID_1169315_20251105_124329.png,188,1169315,224654/137,2025-11-05 12:44:00,2025-11-05 12:43:29,-276.0,1.0,0.0,10.0,Extra,EXTRA,almond milk,Female,0.997,21–30,0.412
cluster_188_AccoID_1169315_20251105_124329.png,188,1169315,224654/137,2025-11-05 12:44:00,2025-11-05 12:43:29,-276.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,latte,Female,0.997,21–30,0.412
cluster_188_AccoID_1169315_20251105_124329.png,188,1169315,224654/137,2025-11-05 12:44:00,2025-11-05 12:43:29,-276.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Female,0.997,21–30,0.412
cluster_188_AccoID_1169315_20251105_124329.png,188,1169315,224654/137,2025-11-05 12:44:00,2025-11-05 12:43:29,-276.0,1.0,0.0,79.0,Cakes,TRY ME LIKE ME,none,Female,0.997,21–30,0.412
cluster_188_AccoID_1169315_20251105_124329.png,188,1169315,224654/137,2025-11-05 12:44:00,2025-11-05 12:43:29,-276.0,1.0,0.0,33.0,Beverages Cold,STERISTUMPIES,strawberry,Female,0.997,21–30,0.412
cluster_188_AccoID_1169315_20251105_124329.png,188,1169315,224654/137,2025-11-05 12:44:00,2025-11-05 12:43:29,-276.0,1.0,0.0,89.0,Cakes Cheese,CHEESE CAKE,biscoff vanilla,Female,0.997,21–30,0.412
cluster_189_AccoID_1169322_20251105_124640.png,189,1169322,224655/138,2025-11-05 12:46:00,2025-11-05 12:46:40,-484.0,1.0,0.0,39.0,Mineral cooldrinks,APPLETISER,none,Female,0.998,31–40,0.497
cluster_189_AccoID_1169322_20251105_124640.png,189,1169322,224655/138,2025-11-05 12:46:00,2025-11-05 12:46:40,-484.0,2.0,0.0,29.0,Mineral cooldrinks,COKE,lite,Female,0.998,31–40,0.497
cluster_189_AccoID_1169322_20251105_124640.png,189,1169322,224655/138,2025-11-05 12:46:00,2025-11-05 12:46:40,-484.0,3.0,0.0,129.0,Light lunches,CRUMBED CHICKEN FILLET,none,Female,0.998,31–40,0.497
cluster_190_AccoID_1169521_20251105_135341.png,190,1169521,224686/169,2025-11-05 13:55:00,2025-11-05 13:53:41,-249.0,1.0,0.0,49.0,Cakes,MILK TART,none,Female,0.995,21–30,0.496
cluster_190_AccoID_1169521_20251105_135341.png,190,1169521,224686/169,2025-11-05 13:55:00,2025-11-05 13:53:41,-249.0,2.0,0.0,59.0,Cakes,CARROT CAKE,carrot cake,Female,0.995,21–30,0.496
cluster_190_AccoID_1169521_20251105_135341.png,190,1169521,224686/169,2025-11-05 13:55:00,2025-11-05 13:53:41,-249.0,1.0,0.0,23.0,Beverages Coffee,COFFEE,espresso,Female,0.995,21–30,0.496
cluster_190_AccoID_1169521_20251105_135341.png,190,1169521,224686/169,2025-11-05 13:55:00,2025-11-05 13:53:41,-249.0,1.0,0.0,7.0,Beverages Coffee,COFFEE,extra shot,Female,0.995,21–30,0.496
cluster_190_AccoID_1169521_20251105_135341.png,190,1169521,224686/169,2025-11-05 13:55:00,2025-11-05 13:53:41,-249.0,2.0,0.0,26.0,Beverages Coffee,SKINNY CAPPUCINO,none,Female,0.995,21–30,0.496
cluster_191_AccoID_1168854_20251105_103845.png,191,1168854,224579/64,2025-11-05 10:39:00,2025-11-05 10:38:45,-20.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.985,31–40,0.581
cluster_192_AccoID_1168854_20251105_103749.png,192,1168854,224579/64,2025-11-05 10:39:00,2025-11-05 10:37:49,-20.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.986,31–40,0.579
cluster_193_AccoID_1169141_20251105_115503.png,193,1169141,224625/108,2025-11-05 11:56:00,2025-11-05 11:55:03,-429.0,2.0,0.0,109.0,Light lunches,QUICHES,spinach & feta,Female,0.957,41–55,0.461
cluster_193_AccoID_1169141_20251105_115503.png,193,1169141,224625/108,2025-11-05 11:56:00,2025-11-05 11:55:03,-429.0,1.0,0.0,119.0,Light lunches,QUICHES,bacon and mushroom,Female,0.957,41–55,0.461
cluster_193_AccoID_1169141_20251105_115503.png,193,1169141,224625/108,2025-11-05 11:56:00,2025-11-05 11:55:03,-429.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.957,41–55,0.461
cluster_193_AccoID_1169141_20251105_115503.png,193,1169141,224625/108,2025-11-05 11:56:00,2025-11-05 11:55:03,-429.0,1.0,0.0,20.0,Beverages Coffee,COFFEE,americano black ,Female,0.957,41–55,0.461
cluster_194_AccoID_1169630_20251105_145414.png,194,1169630,224701/184,2025-11-05 14:54:00,2025-11-05 14:54:14,-49.0,1.0,0.0,29.0,Mineral cooldrinks,ICE TEA,peach,Female,0.985,31–40,0.408
cluster_194_AccoID_1169630_20251105_145414.png,194,1169630,224701/184,2025-11-05 14:54:00,2025-11-05 14:54:14,-49.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.985,31–40,0.408
cluster_195_AccoID_1169630_20251105_145344.png,195,1169630,224701/184,2025-11-05 14:54:00,2025-11-05 14:53:44,-49.0,1.0,0.0,29.0,Mineral cooldrinks,ICE TEA,peach,Female,0.951,41–55,0.31
cluster_195_AccoID_1169630_20251105_145344.png,195,1169630,224701/184,2025-11-05 14:54:00,2025-11-05 14:53:44,-49.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.951,41–55,0.31
cluster_196_AccoID_1169635_20251105_145416.png,196,1169635,224702/185,2025-11-05 14:55:00,2025-11-05 14:54:16,-58.0,2.0,0.0,29.0,Mineral cooldrinks,COKE,zero,Female,0.991,31–40,0.315
cluster_197_AccoID_1169630_20251105_145412.png,197,1169630,224701/184,2025-11-05 14:54:00,2025-11-05 14:54:12,-49.0,1.0,0.0,29.0,Mineral cooldrinks,ICE TEA,peach,Female,0.99,41–55,0.366
cluster_197_AccoID_1169630_20251105_145412.png,197,1169630,224701/184,2025-11-05 14:54:00,2025-11-05 14:54:12,-49.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.99,41–55,0.366
cluster_198_AccoID_1169630_20251105_145348.png,198,1169630,224701/184,2025-11-05 14:54:00,2025-11-05 14:53:48,-49.0,1.0,0.0,29.0,Mineral cooldrinks,ICE TEA,peach,Female,0.984,41–55,0.343
cluster_198_AccoID_1169630_20251105_145348.png,198,1169630,224701/184,2025-11-05 14:54:00,2025-11-05 14:53:48,-49.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.984,41–55,0.343
cluster_200_AccoID_1169098_20251105_113652.png,200,1169098,224618/100,2025-11-05 11:37:00,2025-11-05 11:36:52,-230.0,2.0,0.0,20.0,Beverages Cold,WATER,sparkling,Female,0.983,21–30,0.533
cluster_200_AccoID_1169098_20251105_113652.png,200,1169098,224618/100,2025-11-05 11:37:00,2025-11-05 11:36:52,-230.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.983,21–30,0.533
cluster_200_AccoID_1169098_20251105_113652.png,200,1169098,224618/100,2025-11-05 11:37:00,2025-11-05 11:36:52,-230.0,1.0,0.0,59.0,Toasted sandwiches,TOASTED SANDWICH,chicken and mayo,Female,0.983,21–30,0.533
cluster_200_AccoID_1169098_20251105_113652.png,200,1169098,224618/100,2025-11-05 11:37:00,2025-11-05 11:36:52,-230.0,1.0,0.0,59.0,Toasted sandwiches,TOASTED SANDWICH,cheese and tomato pesta ,Female,0.983,21–30,0.533
cluster_201_AccoID_1169341_20251105_125122.png,201,1169341,224658/142,2025-11-05 12:52:00,2025-11-05 12:51:22,-75.0,1.0,0.0,26.0,Beverages Tea,TEA,earl grey,Female,0.969,56–65,0.494
cluster_201_AccoID_1169341_20251105_125122.png,201,1169341,224658/142,2025-11-05 12:52:00,2025-11-05 12:51:22,-75.0,1.0,0.0,10.0,Beverages Hot,BABY CHINO,none,Female,0.969,56–65,0.494
cluster_201_AccoID_1169341_20251105_125122.png,201,1169341,224658/142,2025-11-05 12:52:00,2025-11-05 12:51:22,-75.0,1.0,0.0,39.0,Cakes,LEMON DRIZZLE,none,Female,0.969,56–65,0.494
cluster_202_AccoID_1169239_20251105_122225.png,202,1169239,224642/125,2025-11-05 12:22:00,2025-11-05 12:22:25,-53.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.999,21–30,0.591
cluster_202_AccoID_1169239_20251105_122225.png,202,1169239,224642/125,2025-11-05 12:22:00,2025-11-05 12:22:25,-53.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Female,0.999,21–30,0.591
cluster_203_AccoID_1169136_20251105_115535.png,203,1169136,224624/109,2025-11-05 11:56:00,2025-11-05 11:55:35,-49.0,1.0,0.0,20.0,Beverages Coffee,COFFEE,americano black ,Female,0.945,41–55,0.528
cluster_203_AccoID_1169136_20251105_115535.png,203,1169136,224624/109,2025-11-05 11:56:00,2025-11-05 11:55:35,-49.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Female,0.945,41–55,0.528
cluster_205_AccoID_1169038_20251105_111945.png,205,1169038,224608/92,2025-11-05 11:21:00,2025-11-05 11:19:45,-112.0,1.0,0.0,83.0,Light lunches,SOUP OF THE DAY,pea bacon,Female,0.971,41–55,0.427
cluster_205_AccoID_1169038_20251105_111945.png,205,1169038,224608/92,2025-11-05 11:21:00,2025-11-05 11:19:45,-112.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Female,0.971,41–55,0.427
cluster_206_AccoID_1168590_20251105_091629.png,206,1168590,224538/22,2025-11-05 09:17:00,2025-11-05 09:16:29,-36.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.781,41–55,0.437
cluster_207_AccoID_1168576_20251105_091322.png,207,1168576,224536/21,2025-11-05 09:14:00,2025-11-05 09:13:22,-65.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Female,0.658,41–55,0.486
cluster_207_AccoID_1168576_20251105_091322.png,207,1168576,224536/21,2025-11-05 09:14:00,2025-11-05 09:13:22,-65.0,1.0,0.0,36.0,Beverages Tea,RED CAPPUCCINO,none,Female,0.658,41–55,0.486
cluster_208_AccoID_1169182_20251105_120451.png,208,1169182,224632/117,2025-11-05 12:06:00,2025-11-05 12:04:51,-0.01,1.0,0.0,0.01,Specials,SPECIAL,cappuccino regular,Female,0.983,31–40,0.534
cluster_209_AccoID_1169057_20251105_112648.png,209,1169057,224611/93,2025-11-05 11:28:00,2025-11-05 11:26:48,-306.0,1.0,0.0,119.0,Light lunches,QUICHES,bacon and mushroom,Female,0.985,41–55,0.216
cluster_209_AccoID_1169057_20251105_112648.png,209,1169057,224611/93,2025-11-05 11:28:00,2025-11-05 11:26:48,-306.0,1.0,0.0,39.0,Beverages Coffee,COFFEE,latte hazelnut,Female,0.985,41–55,0.216
cluster_209_AccoID_1169057_20251105_112648.png,209,1169057,224611/93,2025-11-05 11:28:00,2025-11-05 11:26:48,-306.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Female,0.985,41–55,0.216
cluster_209_AccoID_1169057_20251105_112648.png,209,1169057,224611/93,2025-11-05 11:28:00,2025-11-05 11:26:48,-306.0,1.0,0.0,119.0,Tramezinni's,TRAMEZZINI,falafal veg cranberry onion,Female,0.985,41–55,0.216
cluster_210_AccoID_1169623_20251105_145227.png,210,1169623,224700/183,2025-11-05 14:53:00,2025-11-05 14:52:27,-127.0,2.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Female,0.988,21–30,0.642
cluster_210_AccoID_1169623_20251105_145227.png,210,1169623,224700/183,2025-11-05 14:53:00,2025-11-05 14:52:27,-127.0,1.0,0.0,69.0,Cakes Cheese,CHEESE CAKE,salted caramel,Female,0.988,21–30,0.642
cluster_211_AccoID_1169514_20251105_134837.png,211,1169514,224685/168,2025-11-05 13:49:00,2025-11-05 13:48:37,-196.0,1.0,0.0,39.0,Mineral cooldrinks,GRAPETISER,red,Female,0.961,56–65,0.44
cluster_211_AccoID_1169514_20251105_134837.png,211,1169514,224685/168,2025-11-05 13:49:00,2025-11-05 13:48:37,-196.0,1.0,0.0,59.0,Cakes,CARROT CAKE,carrot cake,Female,0.961,56–65,0.44
cluster_211_AccoID_1169514_20251105_134837.png,211,1169514,224685/168,2025-11-05 13:49:00,2025-11-05 13:48:37,-196.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Female,0.961,56–65,0.44
cluster_211_AccoID_1169514_20251105_134837.png,211,1169514,224685/168,2025-11-05 13:49:00,2025-11-05 13:48:37,-196.0,1.0,0.0,69.0,Cakes Cheese,CHEESE CAKE,baked sour cream berry coulis,Female,0.961,56–65,0.44
cluster_212_AccoID_1169291_20251105_123653.png,212,1169291,224650/135,2025-11-05 12:37:00,2025-11-05 12:36:53,-107.0,1.0,0.0,39.0,Beverages Coffee,COFFEE,creamuccino,Female,0.962,41–55,0.462
cluster_212_AccoID_1169291_20251105_123653.png,212,1169291,224650/135,2025-11-05 12:37:00,2025-11-05 12:36:53,-107.0,1.0,0.0,39.0,Beverages Coffee,COFFEE,plaas koffee,Female,0.962,41–55,0.462
cluster_212_AccoID_1169291_20251105_123653.png,212,1169291,224650/135,2025-11-05 12:37:00,2025-11-05 12:36:53,-107.0,1.0,0.0,7.0,Beverages Coffee,DECAF COFFEE,none,Female,0.962,41–55,0.462
cluster_212_AccoID_1169291_20251105_123653.png,212,1169291,224650/135,2025-11-05 12:37:00,2025-11-05 12:36:53,-107.0,1.0,0.0,22.0,Beverages Cold,FRUIT JUICE,apple juice,Female,0.962,41–55,0.462
cluster_213_AccoID_1169019_20251105_111502.png,213,1169019,224605/89,2025-11-05 11:15:00,2025-11-05 11:15:02,-301.0,1.0,0.0,39.0,Shooters,KOLA TONIC,can,Female,0.939,56–65,0.466
cluster_213_AccoID_1169019_20251105_111502.png,213,1169019,224605/89,2025-11-05 11:15:00,2025-11-05 11:15:02,-301.0,2.0,0.0,113.0,Light lunches,QUICHES,asparagus  ,Female,0.939,56–65,0.466
cluster_213_AccoID_1169019_20251105_111502.png,213,1169019,224605/89,2025-11-05 11:15:00,2025-11-05 11:15:02,-301.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,latte,Female,0.939,56–65,0.466
cluster_214_AccoID_1169427_20251105_130829.png,214,1169427,224672/91,2025-11-05 13:09:00,2025-11-05 13:08:29,-1351.0,2.0,0.0,59.0,Cakes,CARROT CAKE,carrot cake,Female,0.982,41–55,0.36
cluster_214_AccoID_1169427_20251105_130829.png,214,1169427,224672/91,2025-11-05 13:09:00,2025-11-05 13:08:29,-1351.0,1.0,0.0,140.0,Wines,NEDERBURG ROSE,rose,Female,0.982,41–55,0.36
cluster_214_AccoID_1169427_20251105_130829.png,214,1169427,224672/91,2025-11-05 13:09:00,2025-11-05 13:08:29,-1351.0,1.0,0.0,24.0,Beverages Tea,TEA,rooibos,Female,0.982,41–55,0.36
cluster_214_AccoID_1169427_20251105_130829.png,214,1169427,224672/91,2025-11-05 13:09:00,2025-11-05 13:08:29,-1351.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.982,41–55,0.36
cluster_214_AccoID_1169427_20251105_130829.png,214,1169427,224672/91,2025-11-05 13:09:00,2025-11-05 13:08:29,-1351.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Female,0.982,41–55,0.36
cluster_214_AccoID_1169427_20251105_130829.png,214,1169427,224672/91,2025-11-05 13:09:00,2025-11-05 13:08:29,-1351.0,1.0,0.0,109.0,Light lunches,PASTA,chicken brocolli,Female,0.982,41–55,0.36
cluster_214_AccoID_1169427_20251105_130829.png,214,1169427,224672/91,2025-11-05 13:09:00,2025-11-05 13:08:29,-1351.0,1.0,0.0,129.0,Breakfast,BREAKFAST,avo full house ,Female,0.982,41–55,0.36
cluster_214_AccoID_1169427_20251105_130829.png,214,1169427,224672/91,2025-11-05 13:09:00,2025-11-05 13:08:29,-1351.0,1.0,0.0,99.0,Open Sandwiches,OPEN TOAST,chicken curry,Female,0.982,41–55,0.36
cluster_214_AccoID_1169427_20251105_130829.png,214,1169427,224672/91,2025-11-05 13:09:00,2025-11-05 13:08:29,-1351.0,1.0,0.0,119.0,Tramezinni's,TRAMEZZINI,chicken curry mayo peanuts,Female,0.982,41–55,0.36
cluster_214_AccoID_1169427_20251105_130829.png,214,1169427,224672/91,2025-11-05 13:09:00,2025-11-05 13:08:29,-1351.0,1.0,0.0,109.0,Light lunches,COTTAGE PIE,none,Female,0.982,41–55,0.36
cluster_214_AccoID_1169427_20251105_130829.png,214,1169427,224672/91,2025-11-05 13:09:00,2025-11-05 13:08:29,-1351.0,1.0,0.0,30.0,Wines,JC LE ROUX,la fleurette,Female,0.982,41–55,0.36
cluster_214_AccoID_1169427_20251105_130829.png,214,1169427,224672/91,2025-11-05 13:09:00,2025-11-05 13:08:29,-1351.0,2.0,0.0,63.0,Toasted sandwiches,TOASTED SANDWICH,chicken pesto mayo,Female,0.982,41–55,0.36
cluster_214_AccoID_1169427_20251105_130829.png,214,1169427,224672/91,2025-11-05 13:09:00,2025-11-05 13:08:29,-1351.0,1.0,0.0,69.0,Cakes Cheese,CHEESE CAKE,salted caramel,Female,0.982,41–55,0.36
cluster_214_AccoID_1169427_20251105_130829.png,214,1169427,224672/91,2025-11-05 13:09:00,2025-11-05 13:08:29,-1351.0,2.0,0.0,89.0,Cakes Cheese,CHEESE CAKE,biscoff vanilla,Female,0.982,41–55,0.36
cluster_215_AccoID_1169303_20251105_123953.png,215,1169303,224652/136,2025-11-05 12:40:00,2025-11-05 12:39:53,-481.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,latte,Female,0.935,41–55,0.452
cluster_215_AccoID_1169303_20251105_123953.png,215,1169303,224652/136,2025-11-05 12:40:00,2025-11-05 12:39:53,-481.0,2.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Female,0.935,41–55,0.452
cluster_215_AccoID_1169303_20251105_123953.png,215,1169303,224652/136,2025-11-05 12:40:00,2025-11-05 12:39:53,-481.0,3.0,0.0,129.0,Light lunches,CRUMBED CHICKEN FILLET,none,Female,0.935,41–55,0.452
cluster_216_AccoID_1169098_20251105_113559.png,216,1169098,224618/100,2025-11-05 11:37:00,2025-11-05 11:35:59,-230.0,2.0,0.0,20.0,Beverages Cold,WATER,sparkling,Female,0.967,21–30,0.644
cluster_216_AccoID_1169098_20251105_113559.png,216,1169098,224618/100,2025-11-05 11:37:00,2025-11-05 11:35:59,-230.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.967,21–30,0.644
cluster_216_AccoID_1169098_20251105_113559.png,216,1169098,224618/100,2025-11-05 11:37:00,2025-11-05 11:35:59,-230.0,1.0,0.0,59.0,Toasted sandwiches,TOASTED SANDWICH,chicken and mayo,Female,0.967,21–30,0.644
cluster_216_AccoID_1169098_20251105_113559.png,216,1169098,224618/100,2025-11-05 11:37:00,2025-11-05 11:35:59,-230.0,1.0,0.0,59.0,Toasted sandwiches,TOASTED SANDWICH,cheese and tomato pesta ,Female,0.967,21–30,0.644
cluster_217_AccoID_1169105_20251105_113647.png,217,1169105,224619/101,2025-11-05 11:38:00,2025-11-05 11:36:47,-277.0,1.0,0.0,39.0,Mineral cooldrinks,GRAPETISER,red,Female,0.973,21–30,0.498
cluster_217_AccoID_1169105_20251105_113647.png,217,1169105,224619/101,2025-11-05 11:38:00,2025-11-05 11:36:47,-277.0,1.0,0.0,20.0,Beverages Cold,WATER,sparkling,Female,0.973,21–30,0.498
