AccoID,AccoDate,AccoDocNo,AccoTypeId,AccoAmount,AccoDebit,AccoCredit,VatRateId,VatAmount,SessionID,AuditNo,AuditSubNo,WeekNo,Total,AccoDateStamp,Quantity,Discount,UnitPrice,StockCateDesc,StockName,StockSizeDesc,StockDesciption
1171029,2025-11-07 10:11:00,224910/42,7,-305.0,305.0,0.0,0,0.0,19369,251235,439386,45,True,2025-11-07 10:11:35.480,2.0,0.0,123.0,Tramezinni's,TRAMEZZINI,small,chicken pesto feta 
1171036,2025-11-07 10:12:00,224911,7,-108.0,108.0,0.0,0,0.0,19369,251237,0,45,True,2025-11-07 10:12:16.763,1.0,0.0,36.0,Beverages Coffee,COFFEE,None,latte
1171036,2025-11-07 10:12:00,224911,7,-108.0,108.0,0.0,0,0.0,19369,251237,0,45,True,2025-11-07 10:12:16.763,1.0,0.0,36.0,Beverages Coffee,COFFEE,large,cappuccino
1171036,2025-11-07 10:12:00,224911,7,-108.0,108.0,0.0,0,0.0,19369,251237,0,45,True,2025-11-07 10:12:16.763,1.0,0.0,36.0,Beverages Tea,RED CAPPUCCINO,None,none
1171039,2025-11-07 10:13:00,224912/44,7,-224.0,224.0,0.0,0,0.0,19366,251238,439388,45,True,2025-11-07 10:13:05.940,2.0,0.0,29.0,Beverages Coffee,COFFEE,mug,americano
1171039,2025-11-07 10:13:00,224912/44,7,-224.0,224.0,0.0,0,0.0,19366,251238,439388,45,True,2025-11-07 10:13:05.940,1.0,0.0,53.0,Breakfast,BREAKFAST,None,pbb peanut butter 
1171039,2025-11-07 10:13:00,224912/44,7,-224.0,224.0,0.0,0,0.0,19366,251238,439388,45,True,2025-11-07 10:13:05.940,1.0,0.0,113.0,Open Sandwiches,OPEN TOAST,None,chicken feta basil pesto
1171046,2025-11-07 10:14:00,224913/46,7,-117.0,117.0,0.0,0,0.0,19369,251240,439390,45,True,2025-11-07 10:14:36.343,1.0,0.0,49.0,Cakes Scones Muffins,SCONE,lrg,cream jam
1171046,2025-11-07 10:14:00,224913/46,7,-117.0,117.0,0.0,0,0.0,19369,251240,439390,45,True,2025-11-07 10:14:36.343,1.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171046,2025-11-07 10:14:00,224913/46,7,-117.0,117.0,0.0,0,0.0,19369,251240,439390,45,True,2025-11-07 10:14:36.343,1.0,0.0,39.0,Breakfast,BREAKFAST,None,scrambled on toast
1171053,2025-11-07 10:15:00,224914/43,7,-216.0,216.0,0.0,0,0.0,19366,251242,439392,45,True,2025-11-07 10:14:50.580,1.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171053,2025-11-07 10:15:00,224914/43,7,-216.0,216.0,0.0,0,0.0,19366,251242,439392,45,True,2025-11-07 10:14:50.580,1.0,0.0,79.0,Breakfast,BREAKFAST,None,loerie
1171053,2025-11-07 10:15:00,224914/43,7,-216.0,216.0,0.0,0,0.0,19366,251242,439392,45,True,2025-11-07 10:14:50.580,1.0,0.0,29.0,Beverages Cold,FRUIT JUICE,glass,orange
1171053,2025-11-07 10:15:00,224914/43,7,-216.0,216.0,0.0,0,0.0,19366,251242,439392,45,True,2025-11-07 10:14:50.580,1.0,0.0,79.0,Cakes,JUST CHOCOLATE,None,none
1171060,2025-11-07 10:15:00,224915/48,7,-103.0,103.0,0.0,0,0.0,19366,251244,439394,45,True,2025-11-07 10:15:54.103,1.0,0.0,49.0,Cakes Scones Muffins,SCONE,lrg,cream jam
1171060,2025-11-07 10:15:00,224915/48,7,-103.0,103.0,0.0,0,0.0,19366,251244,439394,45,True,2025-11-07 10:15:54.103,1.0,0.0,25.0,Beverages Coffee,COFFEE,cup,americano
1171060,2025-11-07 10:15:00,224915/48,7,-103.0,103.0,0.0,0,0.0,19366,251244,439394,45,True,2025-11-07 10:15:54.103,1.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171067,2025-11-07 10:16:00,224916/47,7,-124.0,124.0,0.0,0,0.0,19369,251246,439396,45,True,2025-11-07 10:16:13.247,1.0,0.0,49.0,Cakes Scones Muffins,SCONE,lrg,cream jam
1171067,2025-11-07 10:16:00,224916/47,7,-124.0,124.0,0.0,0,0.0,19369,251246,439396,45,True,2025-11-07 10:16:13.247,1.0,0.0,36.0,Beverages Coffee,COFFEE,large,cappuccino
1171067,2025-11-07 10:16:00,224916/47,7,-124.0,124.0,0.0,0,0.0,19369,251246,439396,45,True,2025-11-07 10:16:13.247,1.0,0.0,39.0,Breakfast,BREAKFAST,None,scrambled on toast
1171074,2025-11-07 10:17:00,224917/49,7,-69.0,69.0,0.0,0,0.0,19369,251248,439398,45,True,2025-11-07 10:16:46.520,1.0,0.0,36.0,Beverages Coffee,COFFEE,large,cappuccino
1171074,2025-11-07 10:17:00,224917/49,7,-69.0,69.0,0.0,0,0.0,19369,251248,439398,45,True,2025-11-07 10:16:46.520,1.0,0.0,33.0,Breakfast,TOAST,None,cheese and honey
1171081,2025-11-07 10:17:00,224918/40,7,-25.0,25.0,0.0,0,0.0,19366,251250,439400,45,True,2025-11-07 10:17:22.790,1.0,0.0,25.0,Beverages Coffee,COFFEE,cup,jacobs
1171086,2025-11-07 10:20:00,224919/51,7,-286.0,286.0,0.0,0,0.0,19369,251251,439402,45,True,2025-11-07 10:20:40.427,2.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171086,2025-11-07 10:20:00,224919/51,7,-286.0,286.0,0.0,0,0.0,19369,251251,439402,45,True,2025-11-07 10:20:40.427,1.0,0.0,99.0,Breakfast,BREAKFAST,None,avo toast mince egg
1171086,2025-11-07 10:20:00,224919/51,7,-286.0,286.0,0.0,0,0.0,19369,251251,439402,45,True,2025-11-07 10:20:40.427,1.0,0.0,129.0,Tramezinni's,TRAMEZZINI,None,bacon cheese avo 
1171093,2025-11-07 10:21:00,224920/50,7,-123.0,123.0,0.0,0,0.0,19369,251253,439404,45,True,2025-11-07 10:21:08.383,1.0,0.0,36.0,Beverages Coffee,COFFEE,None,latte
1171093,2025-11-07 10:21:00,224920/50,7,-123.0,123.0,0.0,0,0.0,19369,251253,439404,45,True,2025-11-07 10:21:08.383,1.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171093,2025-11-07 10:21:00,224920/50,7,-123.0,123.0,0.0,0,0.0,19369,251253,439404,45,True,2025-11-07 10:21:08.383,2.0,0.0,29.0,Breakfast,BREAKFAST,None,poached
1171100,2025-11-07 10:22:00,224921/52,7,-173.0,173.0,0.0,0,0.0,19366,251255,439406,45,True,2025-11-07 10:21:47.580,1.0,0.0,20.0,Beverages Cold,WATER,500ml,thirsty mineral still
1171100,2025-11-07 10:22:00,224921/52,7,-173.0,173.0,0.0,0,0.0,19366,251255,439406,45,True,2025-11-07 10:21:47.580,1.0,0.0,36.0,Beverages Coffee,COFFEE,None,latte
1171100,2025-11-07 10:22:00,224921/52,7,-173.0,173.0,0.0,0,0.0,19366,251255,439406,45,True,2025-11-07 10:21:47.580,1.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171100,2025-11-07 10:22:00,224921/52,7,-173.0,173.0,0.0,0,0.0,19366,251255,439406,45,True,2025-11-07 10:21:47.580,1.0,0.0,29.0,Breakfast,BREAKFAST,None,poached
1171100,2025-11-07 10:22:00,224921/52,7,-173.0,173.0,0.0,0,0.0,19366,251255,439406,45,True,2025-11-07 10:21:47.580,1.0,0.0,59.0,Cakes Scones Muffins,MUFFIN BACON,None,meal 
1171107,2025-11-07 10:24:00,224922/53,7,-47.2,47.2,0.0,0,0.0,19369,251257,439408,45,True,2025-11-07 10:23:38.600,1.0,0.20000000298023224,59.0,Toasted sandwiches,TOASTED SANDWICH,None,cheese ham tomato
1171112,2025-11-07 10:24:00,224923/54,7,-84.0,84.0,0.0,0,0.0,19366,251258,439410,45,True,2025-11-07 10:24:48.150,1.0,0.0,10.0,Extra,EXTRA,None,cream pouring
1171112,2025-11-07 10:24:00,224923/54,7,-84.0,84.0,0.0,0,0.0,19366,251258,439410,45,True,2025-11-07 10:24:48.150,3.0,0.0,8.0,Extra,EXTRA,None,egg breakfast
1171112,2025-11-07 10:24:00,224923/54,7,-84.0,84.0,0.0,0,0.0,19366,251258,439410,45,True,2025-11-07 10:24:48.150,1.0,0.0,30.0,Extra,EXTRA,None,avo breakfast 
1171112,2025-11-07 10:24:00,224923/54,7,-84.0,84.0,0.0,0,0.0,19366,251258,439410,45,True,2025-11-07 10:24:48.150,1.0,0.0,20.0,Beverages Coffee,COFFEE,mug,americano black 
1171119,2025-11-07 10:29:00,224924/56,7,-316.0,316.0,0.0,0,0.0,19366,251260,439412,45,True,2025-11-07 10:29:39.423,1.0,0.0,29.0,Extra,EXTRA,80g,wors breakfast 
1171119,2025-11-07 10:29:00,224924/56,7,-316.0,316.0,0.0,0,0.0,19366,251260,439412,45,True,2025-11-07 10:29:39.423,1.0,0.0,16.0,Extra,EXTRA,sub,toast sour dough bfast 2 slice
1171119,2025-11-07 10:29:00,224924/56,7,-316.0,316.0,0.0,0,0.0,19366,251260,439412,45,True,2025-11-07 10:29:39.423,1.0,0.0,129.0,Breakfast,BREAKFAST,None,burger
1171119,2025-11-07 10:29:00,224924/56,7,-316.0,316.0,0.0,0,0.0,19366,251260,439412,45,True,2025-11-07 10:29:39.423,1.0,0.0,83.0,Breakfast,BREAKFAST,None,avo bacon egg toast
1171119,2025-11-07 10:29:00,224924/56,7,-316.0,316.0,0.0,0,0.0,19366,251260,439412,45,True,2025-11-07 10:29:39.423,1.0,0.0,59.0,Toasted sandwiches,TOASTED SANDWICH,None,chicken and mayo
1171126,2025-11-07 10:30:00,224925,7,-104.0,104.0,0.0,0,0.0,19366,251262,0,45,True,2025-11-07 10:30:09.130,1.0,0.0,36.0,Beverages Coffee,COFFEE,large,cappuccino
1171126,2025-11-07 10:30:00,224925,7,-104.0,104.0,0.0,0,0.0,19366,251262,0,45,True,2025-11-07 10:30:09.130,1.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171126,2025-11-07 10:30:00,224925,7,-104.0,104.0,0.0,0,0.0,19366,251262,0,45,True,2025-11-07 10:30:09.130,1.0,0.0,39.0,Beverages Cold,ICE COFFEE,None,condensed milk
1171129,2025-11-07 10:42:00,224926/58,7,-291.0,291.0,0.0,0,0.0,19369,251263,439414,45,True,2025-11-07 10:42:29.573,1.0,0.0,26.0,Beverages Tea,TEA,None,earl grey
1171129,2025-11-07 10:42:00,224926/58,7,-291.0,291.0,0.0,0,0.0,19369,251263,439414,45,True,2025-11-07 10:42:29.573,2.0,0.0,113.0,Open Sandwiches,OPEN TOAST,None,chicken feta basil pesto
1171129,2025-11-07 10:42:00,224926/58,7,-291.0,291.0,0.0,0,0.0,19369,251263,439414,45,True,2025-11-07 10:42:29.573,1.0,0.0,39.0,Beverages Cold,ICE COFFEE,None,condensed milk
1171134,2025-11-07 10:47:00,224927,7,-29.0,29.0,0.0,0,0.0,19366,251264,0,45,True,2025-11-07 10:47:13.557,1.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171137,2025-11-07 10:48:00,224928/59,7,-250.0,250.0,0.0,0,0.0,19369,251265,439416,45,True,2025-11-07 10:48:03.920,2.0,0.0,36.0,Beverages Coffee,COFFEE,large,cappuccino
1171137,2025-11-07 10:48:00,224928/59,7,-250.0,250.0,0.0,0,0.0,19369,251265,439416,45,True,2025-11-07 10:48:03.920,2.0,0.0,89.0,Cakes Cheese,CHEESE CAKE,None,cookies cream
1171144,2025-11-07 10:48:00,224929/62,7,-58.0,58.0,0.0,0,0.0,19366,251267,439418,45,True,2025-11-07 10:48:19.670,2.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171151,2025-11-07 10:50:00,224930/61,7,-237.0,237.0,0.0,0,0.0,19366,251269,439420,45,True,2025-11-07 10:50:31.190,3.0,0.0,79.0,Cakes Cheese,CHEESE CAKE,None,pineapple
1171156,2025-11-07 10:52:00,224931/65,7,-92.0,92.0,0.0,0,0.0,19369,251270,439422,45,True,2025-11-07 10:52:33.717,1.0,0.0,33.0,Beverages Coffee,COFFEE,mug,cappuccino
1171156,2025-11-07 10:52:00,224931/65,7,-92.0,92.0,0.0,0,0.0,19369,251270,439422,45,True,2025-11-07 10:52:33.717,1.0,0.0,59.0,Cakes Scones Muffins,MUFFIN SPINACH FETA,None,meal 
1171163,2025-11-07 10:52:00,224932/63,7,-98.01,98.01,0.0,0,0.0,19366,251272,439424,45,True,2025-11-07 10:52:52.167,1.0,0.0,0.01,Specials,SPECIAL,None,cappuccino regular
1171163,2025-11-07 10:52:00,224932/63,7,-98.01,98.01,0.0,0,0.0,19366,251272,439424,45,True,2025-11-07 10:52:52.167,1.0,0.0,59.0,Cakes Scones Muffins,MUFFIN SPINACH FETA,None,meal 
1171163,2025-11-07 10:52:00,224932/63,7,-98.01,98.01,0.0,0,0.0,19366,251272,439424,45,True,2025-11-07 10:52:52.167,1.0,0.0,39.0,Toasted sandwiches,TOASTED SANDWICH,None,cheese
1171170,2025-11-07 10:54:00,224933/67,7,-65.0,65.0,0.0,0,0.0,19366,251274,439426,45,True,2025-11-07 10:53:38.897,1.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171170,2025-11-07 10:54:00,224933/67,7,-65.0,65.0,0.0,0,0.0,19366,251274,439426,45,True,2025-11-07 10:53:38.897,1.0,0.0,36.0,Beverages Coffee,COFFEE,regular,cappuccino decaf
1171175,2025-11-07 10:54:00,224934/66,7,-149.0,149.0,0.0,0,0.0,19369,251275,439428,45,True,2025-11-07 10:53:44.837,1.0,0.0,24.0,Beverages Tea,TEA,None,tea five roses
1171175,2025-11-07 10:54:00,224934/66,7,-149.0,149.0,0.0,0,0.0,19369,251275,439428,45,True,2025-11-07 10:53:44.837,1.0,0.0,36.0,Beverages Coffee,COFFEE,large,cappuccino
1171175,2025-11-07 10:54:00,224934/66,7,-149.0,149.0,0.0,0,0.0,19369,251275,439428,45,True,2025-11-07 10:53:44.837,1.0,0.0,89.0,Cakes Cheese,CHEESE CAKE,None,milo
1171182,2025-11-07 10:55:00,224935/68,7,-220.0,220.0,0.0,0,0.0,19369,251277,439430,45,True,2025-11-07 10:54:51.590,1.0,0.0,49.0,Cakes Scones Muffins,SCONE,lrg,cheese jam
1171182,2025-11-07 10:55:00,224935/68,7,-220.0,220.0,0.0,0,0.0,19369,251277,439430,45,True,2025-11-07 10:54:51.590,2.0,0.0,36.0,Beverages Coffee,COFFEE,large,cappuccino
1171182,2025-11-07 10:55:00,224935/68,7,-220.0,220.0,0.0,0,0.0,19369,251277,439430,45,True,2025-11-07 10:54:51.590,1.0,0.0,99.0,Open Sandwiches,OPEN TOAST,None,chicken curry
1171187,2025-11-07 10:55:00,224936/69,7,-78.0,78.0,0.0,0,0.0,19366,251278,439432,45,True,2025-11-07 10:54:57.490,1.0,0.0,49.0,Cakes Scones Muffins,SCONE,lrg,cheese jam
1171187,2025-11-07 10:55:00,224936/69,7,-78.0,78.0,0.0,0,0.0,19366,251278,439432,45,True,2025-11-07 10:54:57.490,1.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171194,2025-11-07 10:56:00,224937/71,7,-82.0,82.0,0.0,0,0.0,19369,251280,439434,45,True,2025-11-07 10:56:43.500,1.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171194,2025-11-07 10:56:00,224937/71,7,-82.0,82.0,0.0,0,0.0,19369,251280,439434,45,True,2025-11-07 10:56:43.500,1.0,0.0,53.0,Toasted sandwiches,TOASTED SANDWICH,None,egg and bacon
1171199,2025-11-07 10:56:00,224938/70,7,-156.0,156.0,0.0,0,0.0,19366,251281,439436,45,True,2025-11-07 10:56:53.290,2.0,0.0,49.0,Cakes Scones Muffins,SCONE,lrg,cheese jam
1171199,2025-11-07 10:56:00,224938/70,7,-156.0,156.0,0.0,0,0.0,19366,251281,439436,45,True,2025-11-07 10:56:53.290,2.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171206,2025-11-07 10:57:00,224939/64,7,-92.0,92.0,0.0,0,0.0,19369,251283,439438,45,True,2025-11-07 10:56:54.890,1.0,0.0,33.0,Beverages Coffee,COFFEE,mug,cappuccino
1171206,2025-11-07 10:57:00,224939/64,7,-92.0,92.0,0.0,0,0.0,19369,251283,439438,45,True,2025-11-07 10:56:54.890,1.0,0.0,59.0,Cakes Scones Muffins,MUFFIN SPINACH FETA,None,meal 
1171213,2025-11-07 11:01:00,224940/74,7,-83.0,83.0,0.0,0,0.0,19369,251285,439440,45,True,2025-11-07 11:01:30.100,1.0,0.0,24.0,Beverages Tea,TEA,None,tea five roses
1171213,2025-11-07 11:01:00,224940/74,7,-83.0,83.0,0.0,0,0.0,19369,251285,439440,45,True,2025-11-07 11:01:30.100,1.0,0.0,59.0,Toasted sandwiches,TOASTED SANDWICH,None,cheese and tomato pesta 
1171218,2025-11-07 11:03:00,224941/75,7,-40.0,40.0,0.0,0,0.0,19369,251286,439442,45,True,2025-11-07 11:03:10.720,2.0,0.0,20.0,Beverages Coffee,COFFEE,mug,americano black 
1171225,2025-11-07 11:11:00,224942/76,7,-290.0,290.0,0.0,0,0.0,19366,251288,439444,45,True,2025-11-07 11:12:57.770,2.0,0.0,109.0,Light lunches,QUICHES,None,spinach & feta
1171225,2025-11-07 11:11:00,224942/76,7,-290.0,290.0,0.0,0,0.0,19366,251288,439444,45,True,2025-11-07 11:12:57.770,1.0,0.0,36.0,Beverages Coffee,COFFEE,large,cappuccino
1171225,2025-11-07 11:11:00,224942/76,7,-290.0,290.0,0.0,0,0.0,19366,251288,439444,45,True,2025-11-07 11:12:57.770,1.0,0.0,36.0,Beverages Tea,RED CAPPUCCINO,None,none
1171230,2025-11-07 11:14:00,224943/55,7,-548.0,548.0,0.0,0,0.0,19369,251289,439446,45,True,2025-11-07 11:14:15.370,1.0,0.0,16.0,Extra,EXTRA,sub,toast gluten free breakfast 2
1171230,2025-11-07 11:14:00,224943/55,7,-548.0,548.0,0.0,0,0.0,19369,251289,439446,45,True,2025-11-07 11:14:15.370,3.0,0.0,36.0,Beverages Coffee,COFFEE,large,cappuccino
1171230,2025-11-07 11:14:00,224943/55,7,-548.0,548.0,0.0,0,0.0,19369,251289,439446,45,True,2025-11-07 11:14:15.370,2.0,0.0,83.0,Breakfast,BREAKFAST,None,avo bacon egg toast
1171230,2025-11-07 11:14:00,224943/55,7,-548.0,548.0,0.0,0,0.0,19369,251289,439446,45,True,2025-11-07 11:14:15.370,2.0,0.0,129.0,Breakfast,BREAKFAST,None,avo full house 
1171237,2025-11-07 11:17:00,224944/78,7,-138.0,138.0,0.0,0,0.0,19366,251291,439448,45,True,2025-11-07 11:17:11.760,1.0,0.0,59.0,Cakes,LEMON MERINGUE,Slice,none
1171237,2025-11-07 11:17:00,224944/78,7,-138.0,138.0,0.0,0,0.0,19366,251291,439448,45,True,2025-11-07 11:17:11.760,1.0,0.0,79.0,Cakes Cheese,CHEESE CAKE,None,granadilla white choc
1171242,2025-11-07 11:19:00,224945/79,7,-29.0,29.0,0.0,0,0.0,19366,251292,439450,45,True,2025-11-07 11:19:00.813,1.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171247,2025-11-07 11:20:00,224946/80,7,-246.0,246.0,0.0,0,0.0,19366,251293,439452,45,True,2025-11-07 11:20:05.130,1.0,0.0,39.0,Beverages Coffee,COFFEE,None,latte hazelnut
1171247,2025-11-07 11:20:00,224946/80,7,-246.0,246.0,0.0,0,0.0,19366,251293,439452,45,True,2025-11-07 11:20:05.130,1.0,0.0,29.0,Beverages Coffee,COFFEE,mug,americano
1171247,2025-11-07 11:20:00,224946/80,7,-246.0,246.0,0.0,0,0.0,19366,251293,439452,45,True,2025-11-07 11:20:05.130,2.0,0.0,89.0,Breakfast,BREAKFAST,None,hadeda
1171254,2025-11-07 11:21:00,224947,7,-56.0,56.0,0.0,0,0.0,19366,251295,0,45,True,2025-11-07 11:21:32.043,1.0,0.0,20.0,Beverages Cold,WATER,500ml,thirsty mineral still
1171254,2025-11-07 11:21:00,224947,7,-56.0,56.0,0.0,0,0.0,19366,251295,0,45,True,2025-11-07 11:21:32.043,1.0,0.0,36.0,Beverages Coffee,COFFEE,large,cappuccino
1171257,2025-11-07 11:24:00,224948/82,7,-53.01,53.01,0.0,0,0.0,19366,251296,439454,45,True,2025-11-07 11:24:34.923,1.0,0.0,0.01,Extra,EXTRA,None,water hot lemon
1171257,2025-11-07 11:24:00,224948/82,7,-53.01,53.01,0.0,0,0.0,19366,251296,439454,45,True,2025-11-07 11:24:34.923,1.0,0.0,24.0,Beverages Tea,TEA,None,rooibos
1171257,2025-11-07 11:24:00,224948/82,7,-53.01,53.01,0.0,0,0.0,19366,251296,439454,45,True,2025-11-07 11:24:34.923,1.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171262,2025-11-07 11:28:00,224949/77,7,-112.0,112.0,0.0,0,0.0,19369,251297,439456,45,True,2025-11-07 11:28:28.527,4.0,0.20000000298023224,35.0,Extra,EXTRA,1,beef patty
1171267,2025-11-07 11:32:00,224950/84,7,-49.01,49.01,0.0,0,0.0,19370,251298,439458,45,True,2025-11-07 11:32:24.327,1.0,0.0,49.0,Cakes,MILK TART,Slice,none
1171267,2025-11-07 11:32:00,224950/84,7,-49.01,49.01,0.0,0,0.0,19370,251298,439458,45,True,2025-11-07 11:32:24.327,1.0,0.0,0.01,Extra,EXTRA,None,water extra for coffe tea
1171272,2025-11-07 11:34:00,224951/85,7,-69.0,69.0,0.0,0,0.0,19366,251299,439460,45,True,2025-11-07 11:33:54.880,1.0,0.0,69.0,Cakes,CHOCOLATE MOCHA CAKE,Slice,mocha choca
1171277,2025-11-07 11:36:00,224952/86,7,-119.02,119.02,0.0,0,0.0,19366,251300,439462,45,True,2025-11-07 11:36:34.323,1.0,0.0,0.01,Specials,SPECIAL,None,cappuccino large
1171277,2025-11-07 11:36:00,224952/86,7,-119.02,119.02,0.0,0,0.0,19366,251300,439462,45,True,2025-11-07 11:36:34.323,1.0,0.0,0.01,Specials,SPECIAL,None,coffee 
1171277,2025-11-07 11:36:00,224952/86,7,-119.02,119.02,0.0,0,0.0,19366,251300,439462,45,True,2025-11-07 11:36:34.323,1.0,0.0,119.0,Light lunches,QUICHES,None,bacon and mushroom
1171284,2025-11-07 11:39:00,224953/88,7,-95.2,95.2,0.0,0,0.0,19370,251302,439464,45,True,2025-11-07 11:39:34.173,1.0,0.20000000298023224,119.0,Light lunches,QUICHES,None,bacon and mushroom
1171291,2025-11-07 11:43:00,224954/89,7,-58.0,58.0,0.0,0,0.0,19366,251304,439466,45,True,2025-11-07 11:43:10.617,2.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171296,2025-11-07 11:42:00,224955/87,7,-144.0,144.0,0.0,0,0.0,19370,251305,439468,45,True,2025-11-07 11:44:17.840,1.0,0.0,12.0,Extra,EXTRA,Slice,toast sour dough extra slice 
1171296,2025-11-07 11:42:00,224955/87,7,-144.0,144.0,0.0,0,0.0,19370,251305,439468,45,True,2025-11-07 11:44:17.840,1.0,0.0,25.0,Beverages Coffee,COFFEE,cup,americano
1171296,2025-11-07 11:42:00,224955/87,7,-144.0,144.0,0.0,0,0.0,19370,251305,439468,45,True,2025-11-07 11:44:17.840,1.0,0.0,29.0,Beverages Coffee,COFFEE,mug,americano
1171296,2025-11-07 11:42:00,224955/87,7,-144.0,144.0,0.0,0,0.0,19370,251305,439468,45,True,2025-11-07 11:44:17.840,2.0,0.0,39.0,Breakfast,BREAKFAST,None,scrambled on toast
1171303,2025-11-07 11:47:00,224956/90,7,-95.0,95.0,0.0,0,0.0,19366,251307,439470,45,True,2025-11-07 11:47:33.347,1.0,0.0,36.0,Beverages Coffee,COFFEE,large,cappuccino
1171303,2025-11-07 11:47:00,224956/90,7,-95.0,95.0,0.0,0,0.0,19366,251307,439470,45,True,2025-11-07 11:47:33.347,1.0,0.0,59.0,Cakes Scones Muffins,MUFFIN SPINACH FETA,None,meal 
1171310,2025-11-07 11:51:00,224957/91,7,-74.0,74.0,0.0,0,0.0,19366,251309,439472,45,True,2025-11-07 11:51:23.610,1.0,0.0,49.0,Cakes Scones Muffins,SCONE,lrg,cheese jam
1171310,2025-11-07 11:51:00,224957/91,7,-74.0,74.0,0.0,0,0.0,19366,251309,439472,45,True,2025-11-07 11:51:23.610,1.0,0.0,25.0,Beverages Coffee,COFFEE,cup,americano
1171317,2025-11-07 11:52:00,224958/92,7,-192.0,192.0,0.0,0,0.0,19370,251311,439474,45,True,2025-11-07 11:52:24.523,1.0,0.0,20.0,Beverages Cold,WATER,500ml,thirsty mineral still
1171317,2025-11-07 11:52:00,224958/92,7,-192.0,192.0,0.0,0,0.0,19370,251311,439474,45,True,2025-11-07 11:52:24.523,1.0,0.0,43.0,Beverages Coffee,COFFEE,large,cappuccino decaf
1171317,2025-11-07 11:52:00,224958/92,7,-192.0,192.0,0.0,0,0.0,19370,251311,439474,45,True,2025-11-07 11:52:24.523,1.0,0.0,129.0,Breakfast,BREAKFAST,None,avo full house 
1171324,2025-11-07 11:54:00,224959/94,7,-97.0,97.0,0.0,0,0.0,19366,251313,439476,45,True,2025-11-07 11:54:23.427,1.0,0.0,29.0,Extra,EXTRA,None,roast veg
1171324,2025-11-07 11:54:00,224959/94,7,-97.0,97.0,0.0,0,0.0,19366,251313,439476,45,True,2025-11-07 11:54:23.427,1.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1171324,2025-11-07 11:54:00,224959/94,7,-97.0,97.0,0.0,0,0.0,19366,251313,439476,45,True,2025-11-07 11:54:23.427,1.0,0.0,39.0,Breakfast,BREAKFAST,None,scrambled on toast
1171329,2025-11-07 11:55:00,224960/95,7,-40.0,40.0,0.0,0,0.0,19370,251314,439478,45,True,2025-11-07 11:54:55.557,2.0,0.0,20.0,Beverages Coffee,COFFEE,mug,americano black 
1171334,2025-11-07 12:04:00,224961/57,7,-493.0,493.0,0.0,0,0.0,19370,251315,439480,45,True,2025-11-07 12:04:29.183,1.0,0.0,49.0,Cakes,MILK TART,Slice,none
1171334,2025-11-07 12:04:00,224961/57,7,-493.0,493.0,0.0,0,0.0,19370,251315,439480,45,True,2025-11-07 12:04:29.183,1.0,0.0,49.0,Cakes Scones Muffins,SCONE,lrg,cream jam
1171334,2025-11-07 12:04:00,224961/57,7,-493.0,493.0,0.0,0,0.0,19370,251315,439480,45,True,2025-11-07 12:04:29.183,2.0,0.0,26.0,Beverages Tea,TEA,None,earl grey
1171334,2025-11-07 12:04:00,224961/57,7,-493.0,493.0,0.0,0,0.0,19370,251315,439480,45,True,2025-11-07 12:04:29.183,2.0,0.0,36.0,Beverages Coffee,COFFEE,None,latte
1171334,2025-11-07 12:04:00,224961/57,7,-493.0,493.0,0.0,0,0.0,19370,251315,439480,45,True,2025-11-07 12:04:29.183,1.0,0.0,29.0,Beverages Cold,FRUIT JUICE,glass,mango orange
1171334,2025-11-07 12:04:00,224961/57,7,-493.0,493.0,0.0,0,0.0,19370,251315,439480,45,True,2025-11-07 12:04:29.183,1.0,0.0,22.0,Beverages Cold,FRUIT JUICE,200ml,apple juice
1171334,2025-11-07 12:04:00,224961/57,7,-493.0,493.0,0.0,0,0.0,19370,251315,439480,45,True,2025-11-07 12:04:29.183,1.0,0.0,59.0,Cakes Scones Muffins,MUFFIN SPINACH FETA,None,meal 
1171334,2025-11-07 12:04:00,224961/57,7,-493.0,493.0,0.0,0,0.0,19370,251315,439480,45,True,2025-11-07 12:04:29.183,1.0,0.0,39.0,Cakes,LEMON DRIZZLE,None,none
