image_name,cluster_id,AccoID,AccoDocNo,AccoDate,timestamp,AccoAmount,Quantity,Discount,UnitPrice,StockCateDesc,StockName,StockDesciption,predicted_gender,gender_confidence,predicted_age,age_confidence,InvNo,survey_gender,survey_age_group,survey_time,survey_completed
cluster_195_AccoID_1171758_20251107_142350.png,195,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:23:50,-77.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.95,41–55,0.387,166.0,Female,56-65,14:21:00,True
cluster_195_AccoID_1171758_20251107_142350.png,195,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:23:50,-77.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.95,41–55,0.387,166.0,Female,56-65,14:21:00,True
cluster_195_AccoID_1171758_20251107_142350.png,195,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:23:50,-77.0,1.0,0.0,43.0,Beverages Coffee,COFFEE,cappuccino decaf,Female,0.95,41–55,0.387,166.0,Female,56-65,14:21:00,True
cluster_195_AccoID_1171758_20251107_142350.png,195,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:23:50,-77.0,1.0,0.0,43.0,Beverages Coffee,COFFEE,cappuccino decaf,Female,0.95,41–55,0.387,166.0,Female,56-65,14:21:00,True
cluster_198_AccoID_1170932_20251107_092635.png,198,1170932,224895/25,2025-11-07 09:27:00,2025-11-07 09:26:35,-117.8,2.0,0.0,8.0,Extra,EXTRA,egg breakfast,Female,0.991,11–20,0.557,25.0,,,,False
cluster_198_AccoID_1170932_20251107_092635.png,198,1170932,224895/25,2025-11-07 09:27:00,2025-11-07 09:26:35,-117.8,1.0,0.0,29.0,Extra,EXTRA,wors breakfast ,Female,0.991,11–20,0.557,25.0,,,,False
cluster_198_AccoID_1170932_20251107_092635.png,198,1170932,224895/25,2025-11-07 09:27:00,2025-11-07 09:26:35,-117.8,1.0,0.2000000029802322,32.0,Beverages Coffee,COFFEE,americano decaf,Female,0.991,11–20,0.557,25.0,,,,False
cluster_198_AccoID_1170932_20251107_092635.png,198,1170932,224895/25,2025-11-07 09:27:00,2025-11-07 09:26:35,-117.8,1.0,0.2000000029802322,59.0,Breakfast,BREAKFAST,café breakfast,Female,0.991,11–20,0.557,25.0,,,,False
cluster_199_AccoID_1171719_20251107_141502.png,199,1171719,225023/162,2025-11-07 14:16:00,2025-11-07 14:15:02,-253.0,1.0,0.0,59.0,Cakes,CARROT CAKE,carrot cake,Female,0.999,21–30,0.416,162.0,,,,False
cluster_199_AccoID_1171719_20251107_141502.png,199,1171719,225023/162,2025-11-07 14:16:00,2025-11-07 14:15:02,-253.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Female,0.999,21–30,0.416,162.0,,,,False
